,mass A,,
t,x,y,
0.000000E0,2.081928E2,-2.847081E1
4.170833E-3,1.904400E2,-2.534313E1
8.341667E-3,1.706264E2,-2.165590E1
1.251250E-2,1.493994E2,-1.896082E1
1.668333E-2,1.250706E2,-1.401061E1
2.085417E-2,9.851254E1,-7.762051E0
2.502500E-2,7.607649E1,-4.434229E0
2.919583E-2,4.886515E1,2.598554E-1
3.336667E-2,2.084032E1,2.523673E0
3.753750E-2,-8.424841E0,7.116129E0
4.170833E-2,-4.922010E1,1.181821E1
4.587917E-2,-7.460788E1,1.625742E1
5.005000E-2,-1.005423E2,2.120326E1
5.422083E-2,-1.228263E2,2.402506E1
5.839167E-2,-1.440524E2,2.798634E1
6.256250E-2,-1.628789E2,3.092169E1
6.673333E-2,-1.789327E2,4.396438E1
7.090417E-2,-1.930744E2,4.666094E1
7.507500E-2,-2.050636E2,4.827316E1
7.924583E-2,-2.153699E2,4.862681E1
8.341667E-2,-2.248594E2,4.925055E1
8.758750E-2,-2.320930E2,4.952527E1
9.175833E-2,-2.381402E2,4.986377E1
9.592917E-2,-2.434019E2,4.928149E1
1.001000E-1,-2.472629E2,4.945044E1
1.042708E-1,-2.506890E2,4.837487E1
1.084417E-1,-2.529757E2,4.811410E1
1.126125E-1,-2.550907E2,4.751374E1
1.167833E-1,-2.567473E2,4.660076E1
1.209542E-1,-2.580025E2,4.524750E1
1.251250E-1,-2.586532E2,4.411327E1
1.292958E-1,-2.591226E2,4.304568E1
1.334667E-1,-2.592039E2,4.182964E1
1.376375E-1,-2.589387E2,4.015331E1
1.418083E-1,-2.587622E2,3.841288E1
1.459792E-1,-2.582064E2,3.699821E1
1.501500E-1,-2.566854E2,3.506818E1
1.543208E-1,-2.553205E2,3.317173E1
1.584917E-1,-2.529429E2,3.144964E1
1.626625E-1,-2.500427E2,2.934564E1
1.668333E-1,-2.462019E2,2.765417E1
1.710042E-1,-2.412983E2,2.543996E1
1.751750E-1,-2.355946E2,2.251608E1
1.793458E-1,-2.289335E2,1.991271E1
1.835167E-1,-2.200067E2,1.732934E1
1.876875E-1,-2.094982E2,1.426111E1
1.918583E-1,-1.981818E2,1.129641E1
1.960292E-1,-1.841563E2,7.991316E0
2.002000E-1,-1.683724E2,4.231499E0
2.043708E-1,-1.503236E2,1.104358E0
2.085417E-1,-1.302892E2,-2.226733E0
2.127125E-1,-1.087438E2,-6.052912E0
2.168833E-1,-8.447281E1,-9.169856E0
2.210542E-1,-5.898912E1,-1.324997E1
2.252250E-1,-3.224626E1,-1.601297E1
2.293958E-1,-2.201054E0,-1.823939E1
2.335667E-1,2.730809E1,-1.837467E1
2.377375E-1,5.514449E1,-2.034025E1
2.419083E-1,8.840852E1,-1.576774E1
2.460792E-1,1.164946E2,-1.440157E1
2.502500E-1,1.428082E2,-1.271986E1
2.544208E-1,1.646833E2,-1.044977E1
2.585917E-1,1.841608E2,-8.052833E0
2.627625E-1,2.022582E2,-6.024966E0
2.669333E-1,2.182384E2,-3.677504E0
