,mass A,,
t,x,y,
0.000000E0,2.259870E2,2.847081E1
4.170833E-3,2.100933E2,2.814532E1
8.341667E-3,1.871920E2,2.672501E1
1.251250E-2,1.637898E2,2.741340E1
1.668333E-2,1.373073E2,2.625173E1
2.085417E-2,1.077482E2,2.526861E1
2.502500E-2,7.516365E1,2.257732E1
2.919583E-2,2.491196E1,1.779425E1
3.336667E-2,-6.717820E0,1.425770E1
3.753750E-2,-4.008145E1,1.002726E1
4.170833E-2,-7.130575E1,5.954799E0
4.587917E-2,-1.023493E2,9.668707E-1
5.005000E-2,-1.290795E2,-3.053169E0
5.422083E-2,-1.521145E2,-6.712504E0
5.839167E-2,-1.730382E2,-7.226376E0
6.256250E-2,-1.913544E2,-1.247714E1
6.673333E-2,-2.079888E2,-1.317656E1
7.090417E-2,-2.217833E2,-1.571366E1
7.507500E-2,-2.330520E2,-1.911220E1
7.924583E-2,-2.421877E2,-2.201073E1
8.341667E-2,-2.498440E2,-2.458245E1
8.758750E-2,-2.558322E2,-2.699376E1
9.175833E-2,-2.606932E2,-2.958003E1
9.592917E-2,-2.643293E2,-3.173521E1
1.001000E-1,-2.666791E2,-3.337914E1
1.042708E-1,-2.689524E2,-3.594964E1
1.084417E-1,-2.701461E2,-3.693407E1
1.126125E-1,-2.713009E2,-3.920069E1
1.167833E-1,-2.714951E2,-4.126269E1
1.209542E-1,-2.718365E2,-4.268984E1
1.251250E-1,-2.719871E2,-4.418836E1
1.292958E-1,-2.715456E2,-4.630944E1
1.334667E-1,-2.712439E2,-4.767319E1
1.376375E-1,-2.704603E2,-4.925617E1
1.418083E-1,-2.693208E2,-5.136271E1
1.459792E-1,-2.680927E2,-5.233620E1
1.501500E-1,-2.664035E2,-5.451316E1
1.543208E-1,-2.640060E2,-5.547878E1
1.584917E-1,-2.613836E2,-5.725512E1
1.626625E-1,-2.577010E2,-5.790601E1
1.668333E-1,-2.534932E2,-5.964182E1
1.710042E-1,-2.480690E2,-6.036320E1
1.751750E-1,-2.413724E2,-6.043904E1
1.793458E-1,-2.332168E2,-6.058336E1
1.835167E-1,-2.230877E2,-6.052721E1
1.876875E-1,-2.110445E2,-6.029617E1
1.918583E-1,-1.974332E2,-5.848404E1
1.960292E-1,-1.810880E2,-6.071904E1
2.002000E-1,-1.626729E2,-5.291645E1
2.043708E-1,-1.413401E2,-4.809052E1
2.085417E-1,-1.179057E2,-4.375868E1
2.127125E-1,-9.160016E1,-3.737964E1
2.168833E-1,-6.710437E1,-3.614669E1
2.210542E-1,-3.630614E1,-2.871315E1
2.252250E-1,-6.332811E0,-2.119742E1
2.293958E-1,1.713142E1,-6.609969E0
2.335667E-1,5.005552E1,8.333800E-1
2.377375E-1,8.057198E1,9.628498E0
2.419083E-1,1.099794E2,1.851896E1
2.460792E-1,1.348148E2,3.042159E1
2.502500E-1,1.587770E2,3.642267E1
2.544208E-1,1.801476E2,4.498433E1
2.585917E-1,1.989057E2,5.160662E1
2.627625E-1,2.154416E2,5.846038E1
2.669333E-1,2.304018E2,6.445892E1
2.711042E-1,2.417300E2,7.000895E1
2.752750E-1,2.517170E2,7.473852E1
2.794458E-1,2.596093E2,7.928323E1
2.836167E-1,2.663197E2,8.302878E1
2.877875E-1,2.719056E2,8.657005E1
2.919583E-1,2.760098E2,8.977965E1
2.961292E-1,2.788888E2,9.228471E1
3.003000E-1,2.819338E2,9.484986E1
3.044708E-1,2.839263E2,9.687795E1
3.086417E-1,2.854780E2,9.913859E1
3.128125E-1,2.868542E2,1.006120E2
3.169833E-1,2.873087E2,1.016832E2
3.211542E-1,2.872778E2,1.028923E2
3.253250E-1,2.869069E2,1.040062E2
3.294958E-1,2.861816E2,1.046254E2
3.336667E-1,2.851347E2,1.051896E2
3.378375E-1,2.840809E2,1.055897E2
3.420083E-1,2.819444E2,1.055957E2
3.461792E-1,2.797283E2,1.058707E2
3.503500E-1,2.767672E2,1.054345E2
3.545208E-1,2.731020E2,1.048437E2
3.586917E-1,2.686626E2,1.038488E2
3.628625E-1,2.633084E2,1.023222E2
3.670333E-1,2.566583E2,9.997761E1
3.712042E-1,2.482347E2,9.705125E1
3.753750E-1,2.393551E2,9.449346E1
3.795458E-1,2.281697E2,9.122143E1
3.837167E-1,2.142888E2,8.820056E1
3.878875E-1,1.982820E2,8.302690E1
3.920583E-1,1.797998E2,7.607455E1
3.962292E-1,1.594269E2,6.839353E1
4.004000E-1,1.356272E2,6.125407E1
4.045708E-1,1.114913E2,5.662487E1
4.087417E-1,8.148772E1,4.456926E1
4.129125E-1,5.791136E1,3.556145E1
4.170833E-1,3.587591E1,2.799477E1
4.212542E-1,9.931035E0,1.340245E1
4.254250E-1,-1.757222E1,-9.660901E-2
4.295958E-1,-4.525679E1,-1.436217E1
4.337667E-1,-6.901978E1,-2.638710E1
4.379375E-1,-9.195519E1,-4.038911E1
4.421083E-1,-1.128825E2,-5.177553E1
4.462792E-1,-1.332716E2,-6.086232E1
4.504500E-1,-1.515381E2,-6.998389E1
4.546208E-1,-1.670555E2,-7.690147E1
4.587917E-1,-1.805380E2,-8.361676E1
4.629625E-1,-1.914197E2,-8.939072E1
4.671333E-1,-2.011735E2,-9.391873E1
4.713042E-1,-2.089622E2,-9.813801E1
4.754750E-1,-2.156782E2,-1.008512E2
4.796458E-1,-2.212672E2,-1.039562E2
4.838167E-1,-2.251236E2,-1.059172E2
4.879875E-1,-2.288098E2,-1.072223E2
4.921583E-1,-2.317969E2,-1.082315E2
4.963292E-1,-2.338656E2,-1.090676E2
5.005000E-1,-2.352919E2,-1.102869E2
