,mass A,,
t,x,y,
0.000000E0,-6.227989E1,0.000000E0
4.170833E-3,-7.218190E1,-1.891886E0
8.341667E-3,-8.188371E1,-3.917866E0
1.251250E-2,-8.958935E1,-6.030145E0
1.668333E-2,-9.620650E1,-8.220351E0
2.085417E-2,-1.012367E2,-1.013862E1
2.502500E-2,-1.055755E2,-1.171721E1
2.919583E-2,-1.084992E2,-1.370213E1
3.336667E-2,-1.102948E2,-1.590876E1
3.753750E-2,-1.104277E2,-1.753725E1
4.170833E-2,-1.099152E2,-1.970829E1
4.587917E-2,-1.082251E2,-2.041137E1
5.005000E-2,-1.053208E2,-2.142428E1
5.422083E-2,-1.009118E2,-2.225588E1
5.839167E-2,-9.609607E1,-2.232762E1
6.256250E-2,-8.970777E1,-2.319658E1
6.673333E-2,-8.053844E1,-2.195864E1
7.090417E-2,-7.271657E1,-2.207990E1
7.507500E-2,-6.262405E1,-2.099640E1
7.924583E-2,-5.055838E1,-1.862562E1
8.341667E-2,-3.841658E1,-1.732271E1
8.758750E-2,-2.815021E1,-1.551770E1
9.175833E-2,-1.492986E1,-1.167038E1
9.592917E-2,-1.259298E0,-8.194926E0
1.001000E-1,1.352852E1,-2.699065E0
1.042708E-1,2.696872E1,2.393291E0
1.084417E-1,3.967215E1,8.179255E0
1.126125E-1,5.060912E1,1.353084E1
1.167833E-1,6.058227E1,1.843102E1
1.209542E-1,6.884113E1,2.225034E1
1.251250E-1,7.688559E1,2.653561E1
1.292958E-1,8.222278E1,3.047267E1
1.334667E-1,8.701993E1,3.328975E1
1.376375E-1,9.051346E1,3.614243E1
1.418083E-1,9.238253E1,3.811398E1
1.459792E-1,9.382570E1,3.980919E1
1.501500E-1,9.333830E1,4.138876E1
1.543208E-1,9.161839E1,4.145174E1
1.584917E-1,8.857997E1,4.097736E1
1.626625E-1,8.438933E1,4.009524E1
1.668333E-1,7.850105E1,3.791783E1
1.710042E-1,7.130888E1,3.539428E1
1.751750E-1,6.267254E1,3.188788E1
1.793458E-1,5.322011E1,2.766595E1
1.835167E-1,4.125497E1,2.359159E1
1.876875E-1,2.940182E1,1.798364E1
1.918583E-1,1.546567E1,1.152398E1
1.960292E-1,1.334208E0,6.469966E0
2.002000E-1,-1.267838E1,2.301810E-1
2.043708E-1,-2.614818E1,-4.226899E0
2.085417E-1,-3.791396E1,-9.268355E0
2.127125E-1,-4.849145E1,-1.252772E1
2.168833E-1,-5.788511E1,-1.600127E1
2.210542E-1,-6.720249E1,-1.826431E1
2.252250E-1,-7.404454E1,-2.161722E1
2.293958E-1,-8.159231E1,-2.357629E1
2.335667E-1,-8.649206E1,-2.506527E1
2.377375E-1,-9.135980E1,-2.631279E1
2.419083E-1,-9.453466E1,-2.808617E1
2.460792E-1,-9.680291E1,-2.982632E1
2.502500E-1,-9.785159E1,-3.041897E1
2.544208E-1,-9.793603E1,-3.031619E1
2.585917E-1,-9.683065E1,-3.023638E1
2.627625E-1,-9.455360E1,-3.014774E1
2.669333E-1,-9.097732E1,-2.943050E1
2.711042E-1,-8.650419E1,-2.804349E1
